,chill_time,force,scenario,Estimate,Est.Error,Q2.5,Q97.5,Taxa,germination,fresh,germinated,seedbank
411,70.81374714,0,ambient,0.871323189,0.022622969,0.823691573,0.912374097,E.divaricata,>80%,109.9479209,95.80017315,14.14774779
412,68.39901637,0,ambient,0.85965223,0.023134552,0.81076452,0.901876907,E.divaricata,>80%,114.1477478,98.12736598,16.02038181
413,78.48705473,0,ambient,0.902935582,0.020631582,0.859069995,0.939515897,E.divaricata,>80%,116.0203818,104.7589309,11.26145086
414,65.84953521,0,ambient,0.846357615,0.02360496,0.796024729,0.889515885,E.divaricata,>80%,111.2614509,94.16697614,17.09447472
415,88.69698869,0,ambient,0.934014643,0.017452525,0.895530932,0.963283863,E.divaricata,>80%,117.0944747,109.367954,7.72652073
416,99.64929391,0,ambient,0.956766503,0.013944622,0.925124266,0.97891349,E.divaricata,>80%,107.7265207,103.0691265,4.657394263
417,126.2465919,0,ambient,0.984758056,0.007154386,0.967388741,0.994630756,E.divaricata,>80%,104.6573943,103.0622122,1.5951821
418,84.10138785,0,ambient,0.921398242,0.018925909,0.880478487,0.954018948,E.divaricata,>80%,101.5951821,93.60962213,7.985559965
419,34.54108306,0,ambient,0.596555314,0.02970039,0.536032087,0.653353856,E.divaricata,50-80%,107.98556,64.4193596,43.56620037
420,29.24250443,0,ambient,0.541802143,0.032900086,0.475708874,0.605968338,E.divaricata,50-80%,143.5662004,77.78447508,65.78172529
421,94.43962062,0,ambient,0.947090273,0.015592374,0.912067582,0.972538111,E.divaricata,>80%,165.7817253,157.0102594,8.771465863
422,71.87156415,0,ambient,0.876163875,0.022379665,0.829087088,0.916776115,E.divaricata,>80%,108.7714659,95.30162904,13.46983682
423,128.2545972,0,ambient,0.985915178,0.006771431,0.969453525,0.99517578,E.divaricata,>80%,113.4698368,111.8716343,1.598202475
424,46.9364522,0,ambient,0.713792636,0.025676041,0.662349323,0.762678424,E.divaricata,50-80%,101.5982025,72.52004876,29.07815371
425,95.98286158,0,ambient,0.950156024,0.015098062,0.916227877,0.974596867,E.divaricata,>80%,129.0781537,122.6443854,6.433768346
426,71.16825975,0,ambient,0.872963606,0.022542689,0.825523973,0.913884617,E.divaricata,>80%,106.4337683,92.91280618,13.52096216
427,2.164703777,0,ambient,0.27574112,0.046004433,0.191334394,0.370037394,E.divaricata,20-50%,113.5209622,31.30239724,82.21856492
428,54.02781881,0,ambient,0.770652926,0.024950535,0.719641942,0.818015848,E.divaricata,50-80%,182.2185649,140.4272702,41.79129473
429,17.53964862,0,ambient,0.419526824,0.040826335,0.340864557,0.500060175,E.divaricata,20-50%,141.7912947,59.4852515,82.30604324
430,84.72562539,0,ambient,0.923235939,0.018728458,0.882676662,0.955380479,E.divaricata,>80%,182.3060432,168.311491,13.9945522
431,102.318829,0,ambient,0.961035045,0.013129101,0.93123431,0.981573528,E.divaricata,>80%,113.9945522,109.5527596,4.44179263
432,33.12549539,0,ambient,0.582099263,0.030482145,0.520285675,0.640045795,E.divaricata,50-80%,104.4417926,60.79549055,43.64630208
433,56.09522904,0,ambient,0.785618134,0.02478277,0.734258967,0.832771243,E.divaricata,50-80%,143.6463021,112.8511398,30.79516225
434,80.35303412,0,ambient,0.909474151,0.0200816,0.866511773,0.944894166,E.divaricata,>80%,130.7951623,118.9548191,11.84034316
435,103.8380364,0,ambient,0.963277472,0.012675923,0.934394904,0.982943648,E.divaricata,>80%,111.8403432,107.733283,4.107060131
436,-2.347587722,0,ambient,0.2400904,0.045727275,0.158464487,0.336033435,E.divaricata,20-50%,104.1070601,24.9951057,79.11195443
437,89.3750623,0,ambient,0.935705578,0.017232634,0.897557366,0.964476874,E.divaricata,>80%,179.1119544,167.5960548,11.51589959
438,45.02631734,0,ambient,0.697077157,0.025996273,0.644979585,0.746494329,E.divaricata,50-80%,111.5158996,77.73518627,33.78071332
439,68.47655876,0,ambient,0.860040722,0.023119105,0.811213676,0.902201483,E.divaricata,>80%,133.7807133,115.0568612,18.72385209
440,119.6448736,0,ambient,0.980240679,0.008541609,0.959864931,0.992441217,E.divaricata,>80%,118.7238521,116.3779494,2.345902672
441,76.39493388,0,ambient,0.895094504,0.021221997,0.850409639,0.932802801,E.divaricata,>80%,102.3459027,91.60925501,10.73664766
442,58.61823268,0,ambient,0.802879125,0.024556077,0.751458076,0.84954401,E.divaricata,>80%,110.7366477,88.90814276,21.8285049
443,87.99096761,0,ambient,0.93220925,0.017681102,0.89338744,0.962016949,E.divaricata,>80%,121.8285049,113.5696592,8.258845684
444,78.94235239,0,ambient,0.904569682,0.020499261,0.860917772,0.94090764,E.divaricata,>80%,108.2588457,97.92766965,10.33117604
445,53.62384637,0,ambient,0.767642437,0.024982949,0.716682704,0.815169805,E.divaricata,50-80%,110.331176,84.69489288,25.63628316
446,64.22751876,0,ambient,0.837360555,0.023866072,0.786637184,0.881371122,E.divaricata,>80%,125.6362832,105.2028678,20.43341531
447,80.35255928,0,ambient,0.909472539,0.020081743,0.866510108,0.944892792,E.divaricata,>80%,120.4334153,109.5308841,10.90253125
448,35.57111119,0,ambient,0.606971781,0.029171427,0.54776623,0.662597716,E.divaricata,50-80%,110.9025313,67.31470697,43.58782429
449,52.11438978,0,ambient,0.756145332,0.025107178,0.705170501,0.803586271,E.divaricata,50-80%,143.5878243,108.5732631,35.01456123
450,103.7017234,0,ambient,0.963081538,0.012716238,0.934104708,0.982824914,E.divaricata,>80%,135.0145612,130.0300312,4.984530009
451,81.29929651,0,ambient,0.912632949,0.019795544,0.870130056,0.947425417,E.divaricata,>80%,104.98453,95.81234119,9.172188818
452,123.7009932,0,ambient,0.983153385,0.0076657,0.964576719,0.993850984,E.divaricata,>80%,109.1721888,107.333007,1.839181807
453,83.18822283,0,ambient,0.918635857,0.019212555,0.877270093,0.951979061,E.divaricata,>80%,101.8391818,93.5531241,8.286057707
454,113.4121959,0,ambient,0.974758923,0.010036912,0.951258436,0.98954417,E.divaricata,>80%,108.2860577,105.552801,2.733256743
455,143.6296536,0,ambient,0.992298417,0.004384503,0.981463022,0.997840985,E.divaricata,>80%,102.7332567,101.942048,0.791208737
456,99.18512906,0,ambient,0.955979224,0.014088693,0.924008929,0.978418342,E.divaricata,>80%,100.7912087,96.35430154,4.436907201
457,86.27421127,0,ambient,0.9276225,0.018234291,0.887976866,0.958647261,E.divaricata,>80%,104.4369072,96.87802493,7.55888227
458,155.8328708,0,ambient,0.995220573,0.003066738,0.987494378,0.998877073,E.divaricata,>80%,107.5588823,107.0448125,0.514069794
459,64.34195722,0,ambient,0.838009338,0.023848617,0.787365986,0.881933477,E.divaricata,>80%,100.5140698,84.2317291,16.2823407
460,71.10575844,0,ambient,0.872675731,0.022556936,0.825201666,0.913607986,E.divaricata,>80%,116.2823407,101.4767766,14.80556406
461,58.63860085,0,ambient,0.803014002,0.024554086,0.751614937,0.849668482,E.divaricata,>80%,114.8055641,92.1904754,22.61508866
462,77.23722054,0,ambient,0.898317906,0.020987949,0.853938507,0.935565259,E.divaricata,>80%,122.6150887,110.1473297,12.46775892
463,58.56417196,0,ambient,0.802520792,0.024561346,0.751043368,0.849213226,E.divaricata,>80%,112.4677589,90.25771496,22.21004396
464,48.83171096,0,ambient,0.729808105,0.0254285,0.678878483,0.778198691,E.divaricata,50-80%,122.210044,89.18988061,33.02016335
465,89.29963386,0,ambient,0.935519533,0.017257108,0.897334136,0.964344736,E.divaricata,>80%,133.0201633,124.4429612,8.577202198
466,81.96663842,0,ambient,0.91479911,0.019591275,0.872688646,0.949072872,E.divaricata,>80%,108.5772022,99.32632793,9.250874267
467,32.19547134,0,ambient,0.572523871,0.031027683,0.510184493,0.631701666,E.divaricata,50-80%,109.2508743,62.5487335,46.70214077
468,13.3354429,0,ambient,0.377359968,0.0431193,0.294488652,0.463678064,E.divaricata,20-50%,146.7021408,55.35951513,91.34262564
469,83.41726547,0,ambient,0.919337104,0.019140922,0.878088859,0.95249565,E.divaricata,>80%,191.3426256,175.9083752,15.43425041
470,64.64497503,0,ambient,0.839716899,0.023801695,0.788903175,0.883531187,E.divaricata,>80%,115.4342504,96.93209085,18.50215956
471,52.29313288,0,ambient,0.757527147,0.025092048,0.706513792,0.804976556,E.divaricata,50-80%,118.5021596,89.76860283,28.73355673
472,104.5300667,0,ambient,0.964256579,0.012472338,0.935823179,0.98352789,E.divaricata,>80%,128.7335567,124.132179,4.601377693
473,68.06749455,0,ambient,0.857980859,0.023199843,0.80883355,0.900363369,E.divaricata,>80%,104.6013777,89.7459799,14.85539779
474,109.8472277,0,ambient,0.970970834,0.010972987,0.945701859,0.987441987,E.divaricata,>80%,114.8553978,111.5212413,3.33415646
475,48.0091224,0,ambient,0.722928205,0.025528622,0.672064516,0.771537285,E.divaricata,50-80%,103.3341565,74.70317621,28.63098025
476,122.4382973,0,ambient,0.982295825,0.007930242,0.963111043,0.993438458,E.divaricata,>80%,128.6309802,126.3536749,2.277305368
477,110.7752844,0,ambient,0.972007941,0.010723765,0.94718707,0.988032375,E.divaricata,>80%,102.2773054,99.41435297,2.862952398
478,52.54123526,0,ambient,0.759436108,0.025071281,0.708421047,0.806875131,E.divaricata,50-80%,102.8629524,78.11784028,24.74511212
479,53.01458914,0,ambient,0.763048961,0.025032285,0.712000577,0.810337585,E.divaricata,50-80%,124.7451121,95.18662819,29.55848393
480,80.23551182,0,ambient,0.90907458,0.020116813,0.866058207,0.944561914,E.divaricata,>80%,129.5584839,117.7783243,11.7801596
481,67.01859667,0,ambient,0.852580534,0.023398337,0.802841044,0.89544639,E.divaricata,>80%,111.7801596,95.30158811,16.47857149
482,68.59462918,0,ambient,0.860630489,0.023095457,0.811869618,0.902736834,E.divaricata,>80%,116.4785715,100.24501,16.2335615
483,94.35933042,0,ambient,0.946925897,0.0156182,0.91184359,0.972426637,E.divaricata,>80%,116.2335615,110.0645694,6.168992072
484,92.40492447,0,ambient,0.942769933,0.016249366,0.906234474,0.96956158,E.divaricata,>80%,106.1689921,100.0929335,6.076058526
485,86.87768773,0,ambient,0.929267221,0.018040354,0.889892573,0.959862839,E.divaricata,>80%,106.0760585,98.57300414,7.503054384
486,80.46779395,0,ambient,0.90986277,0.020047147,0.866933724,0.945225261,E.divaricata,>80%,107.5030544,97.8130268,9.69002758
487,70.90245421,0,ambient,0.871735384,0.022603002,0.824150602,0.912741915,E.divaricata,>80%,109.6900276,95.62067834,14.06934924
488,80.03705529,0,ambient,0.908396152,0.020176109,0.86527743,0.944007739,E.divaricata,>80%,114.0693492,103.620158,10.44919127
489,79.9596604,0,ambient,0.908130318,0.020199177,0.864973034,0.943798851,E.divaricata,>80%,110.4491913,100.3022592,10.14693206
490,88.29296131,0,ambient,0.932987142,0.017583388,0.894307991,0.962563919,E.divaricata,>80%,110.1469321,102.7656714,7.381260707
491,15.80858274,0,ambient,0.401968724,0.041835353,0.321971925,0.485318491,E.divaricata,20-50%,107.3812607,43.1639083,64.21735241
492,22.21766462,0,ambient,0.467980021,0.037767068,0.393978203,0.542138914,E.divaricata,20-50%,164.2173524,76.85044,87.36691241
493,55.52964163,0,ambient,0.78159757,0.024829518,0.730290082,0.828507345,E.divaricata,50-80%,187.3669124,146.4455234,40.92138898
494,53.67660368,0,ambient,0.768037193,0.024978707,0.71708153,0.815555932,E.divaricata,50-80%,140.921389,108.2328681,32.68852091
495,123.7453211,0,ambient,0.983182724,0.007656545,0.964627629,0.993865481,E.divaricata,>80%,132.6885209,130.4570615,2.231459426
496,78.74752844,0,ambient,0.903873544,0.020556038,0.860129599,0.940315542,E.divaricata,>80%,102.2314594,92.40431151,9.827147915
497,109.8725256,0,ambient,0.970999601,0.010966143,0.945742861,0.987459114,E.divaricata,>80%,109.8271479,106.6421168,3.185031131
498,48.08113514,0,ambient,0.723534892,0.025519439,0.672692652,0.772171856,E.divaricata,50-80%,103.1850311,74.6579704,28.52706073
499,72.85568242,0,ambient,0.88052289,0.022143401,0.83396832,0.920472907,E.divaricata,>80%,128.5270607,113.171019,15.35604172
500,104.7214682,0,ambient,0.964522832,0.012416355,0.936167943,0.983694294,E.divaricata,>80%,115.3560417,111.2635361,4.09250563
501,75.82183358,1,warming,0.845193441,0.026793923,0.788326423,0.892512511,E.divaricata,>80%,100,84.51934411,15.48065589
502,29.65971376,1,warming,0.524181285,0.033371772,0.459400682,0.589506745,E.divaricata,50-80%,115.4806559,60.53279861,54.94785728
503,72.14514885,1,warming,0.827979438,0.027100988,0.770565352,0.87617667,E.divaricata,>80%,154.9478573,128.2936398,26.65421752
504,29.49402187,1,warming,0.522741528,0.033473735,0.457684372,0.588297638,E.divaricata,50-80%,126.6542175,66.20741918,60.44679834
505,44.86620461,1,warming,0.65179114,0.027217645,0.598629626,0.704052773,E.divaricata,50-80%,160.4467983,104.5778016,55.86899669
506,36.88050406,1,warming,0.58625648,0.029544143,0.528716657,0.643929723,E.divaricata,50-80%,155.8689967,91.37920936,64.48978733
507,29.46297296,1,warming,0.522471697,0.033492893,0.457407293,0.588125873,E.divaricata,50-80%,164.4897873,85.94125837,78.54852896
508,106.9820134,1,warming,0.939952752,0.019482207,0.894533969,0.970634956,E.divaricata,>80%,178.548529,167.8271812,10.7213478
509,46.71504249,1,warming,0.666261424,0.026975677,0.612715853,0.717579974,E.divaricata,50-80%,110.7213478,73.76936285,36.95198496
510,55.65372615,1,warming,0.731469761,0.026849436,0.676138145,0.781446127,E.divaricata,50-80%,136.951985,100.1762357,36.77574922
511,38.09507337,1,warming,0.596491338,0.029049826,0.54027381,0.652560706,E.divaricata,50-80%,136.7757492,81.58554967,55.19019956
512,82.33958373,1,warming,0.87212633,0.025860225,0.816399182,0.917185512,E.divaricata,>80%,155.1901996,135.3454591,19.84474042
513,56.30406679,1,warming,0.735877954,0.026878813,0.680551096,0.78593317,E.divaricata,50-80%,119.8447404,88.19110236,31.65363806
514,25.79199891,1,warming,0.490539113,0.035846811,0.422094284,0.562392028,E.divaricata,20-50%,131.6536381,64.58125885,67.07237921
515,45.11776571,1,warming,0.653777716,0.027178797,0.600429074,0.706128107,E.divaricata,50-80%,167.0723792,109.2281985,57.8441807
516,26.73104891,1,warming,0.498706686,0.035231321,0.431399059,0.568603966,E.divaricata,20-50%,157.8441807,78.71794821,79.12623249
517,49.82307321,1,warming,0.68986907,0.02677131,0.63579944,0.741071075,E.divaricata,50-80%,179.1262325,123.5736475,55.55258498
518,26.63176715,1,warming,0.497842915,0.035296075,0.430182091,0.567916774,E.divaricata,20-50%,155.552585,77.4407523,78.11183269
519,50.55799332,1,warming,0.695311584,0.026753972,0.641346855,0.746181526,E.divaricata,50-80%,178.1118327,123.8432206,54.26861209
520,32.02703656,1,warming,0.544702943,0.031972303,0.482581453,0.607383208,E.divaricata,50-80%,154.2686121,84.03056707,70.23804502
521,50.3753637,1,warming,0.693964263,0.026757325,0.640128444,0.744964682,E.divaricata,50-80%,170.238045,118.1391195,52.09892554
522,15.18130764,1,warming,0.399875806,0.042624362,0.319744894,0.48707681,E.divaricata,20-50%,152.0989255,60.82068042,91.27824513
523,28.28073443,1,warming,0.512190977,0.034233454,0.446376863,0.58008213,E.divaricata,50-80%,191.2782451,97.97099134,93.30725379
524,2.213581555,1,warming,0.298984878,0.047867046,0.212155478,0.399204531,E.divaricata,20-50%,193.3072538,57.79594577,135.511308
525,19.82371249,1,warming,0.439007641,0.039782929,0.363686365,0.519802641,E.divaricata,20-50%,235.511308,103.3912638,132.1200442
526,29.58383859,1,warming,0.523522018,0.033418406,0.458609996,0.588883397,E.divaricata,50-80%,232.1200442,121.519954,110.6000902
527,58.18711381,1,warming,0.748368875,0.026971946,0.692331369,0.798033956,E.divaricata,50-80%,210.6000902,157.6065525,52.99353769
528,63.46906117,1,warming,0.781196026,0.027205334,0.723966788,0.830299801,E.divaricata,50-80%,152.9935377,119.5179436,33.47559407
529,17.02696948,1,warming,0.415295707,0.041535676,0.337695789,0.500598975,E.divaricata,20-50%,133.4755941,55.43184122,78.04375284
530,81.5268825,1,warming,0.869007348,0.026001987,0.813198353,0.914340204,E.divaricata,>80%,178.0437528,154.7213295,23.32242334
531,75.08999809,1,warming,0.841886839,0.026868139,0.784821225,0.889425831,E.divaricata,>80%,123.3224233,103.8235251,19.49889823
532,55.55229467,1,warming,0.730777911,0.026845056,0.675488692,0.780739671,E.divaricata,50-80%,119.4988982,87.32715519,32.17174304
533,25.29192208,1,warming,0.486192629,0.036176867,0.416849456,0.558921121,E.divaricata,20-50%,132.171743,64.26092726,67.91081578
534,71.58013019,1,warming,0.825199165,0.02713358,0.767927351,0.873328957,E.divaricata,>80%,167.9108158,138.559865,29.35095074
535,17.94507275,1,warming,0.42303759,0.040972291,0.346485632,0.506798005,E.divaricata,20-50%,129.3509507,54.72031451,74.63063623
536,41.69407728,1,warming,0.626296568,0.027881705,0.572347666,0.67992114,E.divaricata,50-80%,174.6306362,109.3705682,65.260068
537,32.38583811,1,warming,0.54780273,0.031770796,0.486374127,0.609946562,E.divaricata,50-80%,165.260068,90.5299164,74.7301516
538,49.05240408,1,warming,0.684103146,0.026801125,0.630381006,0.735674386,E.divaricata,50-80%,174.7301516,119.5334465,55.19670513
539,71.61400843,1,warming,0.825366896,0.027131735,0.768085894,0.873501271,E.divaricata,>80%,155.1967051,128.0942228,27.10248236
540,3.114092737,1,warming,0.305484649,0.047663485,0.218621422,0.405773005,E.divaricata,20-50%,127.1024824,38.82785724,88.27462512
541,36.63986867,1,warming,0.584219555,0.029647872,0.526546294,0.642016645,E.divaricata,50-80%,188.2746251,109.9937176,78.28090747
542,115.3288128,1,warming,0.95384294,0.017016749,0.913239375,0.979505554,E.divaricata,>80%,178.2809075,170.0519849,8.228922553
543,47.59938525,1,warming,0.673073107,0.026893639,0.619465331,0.724625578,E.divaricata,50-80%,108.2289226,72.84597714,35.38294542
544,60.84168308,1,warming,0.765277755,0.027103172,0.708378715,0.814321722,E.divaricata,50-80%,135.3829454,103.6055566,31.77738886
545,21.31023344,1,warming,0.45174886,0.038815341,0.377756582,0.530306563,E.divaricata,20-50%,131.7773889,59.53028524,72.24710362
546,35.32220496,1,warming,0.573016888,0.03024863,0.514679768,0.631819521,E.divaricata,50-80%,172.2471036,98.70049932,73.5466043
547,47.21872783,1,warming,0.670150037,0.026926433,0.616382889,0.721529751,E.divaricata,50-80%,173.5466043,116.3022633,57.24434101
548,82.73097855,1,warming,0.873604976,0.025789566,0.817902674,0.918494851,E.divaricata,>80%,157.244341,137.3694387,19.87490227
549,77.58978095,1,warming,0.852940987,0.026588259,0.796440781,0.89967525,E.divaricata,>80%,119.8749023,102.2462174,17.62868485
550,32.84031336,1,warming,0.551724008,0.031520059,0.490777354,0.613358931,E.divaricata,50-80%,117.6286849,64.89856942,52.73011543
551,60.73248528,1,warming,0.764598506,0.02709814,0.707720167,0.813617152,E.divaricata,50-80%,152.7301154,116.7772181,35.95289729
552,17.34603689,1,warming,0.417981178,0.041341387,0.340620519,0.502704213,E.divaricata,20-50%,135.9528973,56.82575222,79.12714507
553,41.22697392,1,warming,0.62247726,0.028007984,0.568141589,0.676107106,E.divaricata,50-80%,179.1271451,111.5025745,67.62457055
554,29.82885893,1,warming,0.525650702,0.03326817,0.461164955,0.59089416,E.divaricata,50-80%,167.6245705,88.11197321,79.51259734
555,84.55868335,1,warming,0.880311529,0.02543991,0.825050503,0.924066063,E.divaricata,>80%,179.5125973,158.027009,21.48558835
556,38.6067188,1,warming,0.600778336,0.028856482,0.544845527,0.656473097,E.divaricata,50-80%,121.4855883,72.98590961,48.49967874
557,67.25430844,1,warming,0.802692109,0.02725823,0.745412721,0.851718309,E.divaricata,>80%,148.4996787,119.1995203,29.30015841
558,47.10679761,1,warming,0.669287937,0.026936792,0.615543901,0.720752596,E.divaricata,50-80%,129.3001584,86.53903626,42.76112215
559,54.9938238,1,warming,0.726947898,0.026822089,0.671875257,0.776821167,E.divaricata,50-80%,142.7611222,103.7798977,38.98122448
560,77.86111269,1,warming,0.854100278,0.026553444,0.797544127,0.900768669,E.divaricata,>80%,138.9812245,118.7039025,20.27732199
561,78.11196352,1,warming,0.855165094,0.026520499,0.798634596,0.901751438,E.divaricata,>80%,120.277322,102.8569673,17.42035465
562,30.29620233,1,warming,0.529708618,0.032984574,0.465843806,0.594577192,E.divaricata,50-80%,117.4203547,62.19857377,55.22178088
563,10.67785477,1,warming,0.363209335,0.044972299,0.279301988,0.456314825,E.divaricata,20-50%,155.2217809,56.37799982,98.84378106
564,61.97713331,1,warming,0.77225724,0.027152256,0.715280557,0.820987967,E.divaricata,50-80%,198.8437811,153.5585495,45.28523156
565,74.2222426,1,warming,0.837889552,0.026947738,0.780707121,0.88569006,E.divaricata,>80%,145.2852316,121.7329776,23.55225398
566,-3.492081412,1,warming,0.259835523,0.048564502,0.174178017,0.361025023,E.divaricata,20-50%,123.552254,32.1032645,91.44898948
567,55.88046512,1,warming,0.73301211,0.026859437,0.677584432,0.783019397,E.divaricata,50-80%,191.4489895,140.3344277,51.1145618
568,25.63225316,1,warming,0.489150378,0.035952101,0.420385271,0.561335044,E.divaricata,20-50%,151.1145618,73.91774496,77.19681684
569,58.61766145,1,warming,0.751167307,0.02699392,0.694952105,0.800771864,E.divaricata,50-80%,177.1968168,133.1044557,44.09236119
570,62.63202203,1,warming,0.776213433,0.02717736,0.719059466,0.825258517,E.divaricata,50-80%,144.0923612,111.8464264,32.2459348
571,76.8368121,1,warming,0.849682578,0.02668037,0.793187268,0.89662093,E.divaricata,>80%,132.2459348,112.3670669,19.87886795
572,25.34011902,1,warming,0.48661142,0.036145002,0.417312822,0.559360757,E.divaricata,20-50%,119.8788679,58.33442611,61.54444183
573,12.8847488,1,warming,0.380992891,0.043882049,0.298759346,0.471662785,E.divaricata,20-50%,161.5444418,61.54728396,99.99715787
574,63.55739481,1,warming,0.781716999,0.027207992,0.724482583,0.830860666,E.divaricata,50-80%,199.9971579,156.3411782,43.65597971
575,54.78994195,1,warming,0.725540948,0.026814242,0.670568975,0.775371323,E.divaricata,50-80%,143.6559797,104.2282958,39.42768396
576,31.25039268,1,warming,0.537982496,0.032418641,0.47539581,0.601574719,E.divaricata,50-80%,139.427684,75.00965348,64.41803048
577,50.99070652,1,warming,0.698490111,0.026748421,0.644525501,0.749266464,E.divaricata,50-80%,164.4180305,114.8443684,49.57366207
578,70.02859026,1,warming,0.817376312,0.027203303,0.760026425,0.8657076,E.divaricata,>80%,149.5736621,122.2579682,27.31569384
579,32.99987921,1,warming,0.553099337,0.031433258,0.492381206,0.614731167,E.divaricata,50-80%,127.3156938,70.41822588,56.89746796
580,51.57550417,1,warming,0.702754777,0.026745963,0.648888585,0.753352194,E.divaricata,50-80%,156.897468,110.2604452,46.6370228
581,30.25432126,1,warming,0.529345099,0.033009824,0.465382446,0.59431973,E.divaricata,50-80%,146.6370228,77.62158936,69.01543344
582,57.50541494,1,warming,0.743894074,0.026937371,0.688140098,0.793437228,E.divaricata,50-80%,169.0154334,125.7295794,43.28585406
583,2.828511679,1,warming,0.303414213,0.047730811,0.21655441,0.403661527,E.divaricata,20-50%,143.2858541,43.47496464,99.81088942
584,42.78452155,1,warming,0.635149961,0.02761592,0.581384075,0.688135401,E.divaricata,50-80%,199.8108894,126.9098785,72.90101088
585,69.14265599,1,warming,0.812784676,0.02723034,0.755598607,0.861376085,E.divaricata,>80%,172.9010109,140.5312921,32.3697188
586,61.14042249,1,warming,0.767128833,0.027116685,0.710180666,0.816075364,E.divaricata,50-80%,132.3697188,101.544628,30.82509084
587,-23.49278456,1,warming,0.151754461,0.044138848,0.080462647,0.250206896,E.divaricata,<20%,130.8250908,19.85329118,110.9717997
588,73.71715005,1,warming,0.835524302,0.02698985,0.778341348,0.883463255,E.divaricata,>80%,210.9717997,176.2720656,34.69973411
589,33.52018065,1,warming,0.557578405,0.031154822,0.49734795,0.618588454,E.divaricata,50-80%,134.6997341,75.10566297,59.59407114
590,11.62459394,1,warming,0.370792045,0.0445198,0.287780476,0.462725315,E.divaricata,20-50%,159.5940711,59.17621196,100.4178592
591,34.11043197,1,warming,0.562648687,0.030847787,0.502887048,0.622652153,E.divaricata,50-80%,200.4178592,112.7648453,87.65301389
592,16.58717838,1,warming,0.411603338,0.041800694,0.333648117,0.497505052,E.divaricata,20-50%,187.6530139,77.23860688,110.414407
593,53.1236204,1,warming,0.713869204,0.026763866,0.659517225,0.763792002,E.divaricata,50-80%,210.414407,150.2083653,60.20604173
594,95.43010737,1,warming,0.913983704,0.022821784,0.863000518,0.951766044,E.divaricata,>80%,160.2060417,146.4257115,13.78033026
595,53.9028157,1,warming,0.719365182,0.026784069,0.664906173,0.769121338,E.divaricata,50-80%,113.7803303,81.84960795,31.93072232
596,90.09564766,1,warming,0.898726999,0.024205332,0.845449821,0.939795532,E.divaricata,>80%,131.9307223,118.5697022,13.36102017
597,15.8868306,1,warming,0.405746295,0.042215671,0.326586748,0.492080563,E.divaricata,20-50%,113.3610202,45.99581388,67.36520628
598,29.83493256,1,warming,0.525703459,0.033264459,0.461228324,0.590943952,E.divaricata,50-80%,167.3652063,87.98446783,79.38073846
599,24.84503783,1,warming,0.482310994,0.036472774,0.412570012,0.555357948,E.divaricata,20-50%,179.3807385,86.5173023,92.86343615
600,28.35786023,1,warming,0.512861957,0.034184529,0.447193616,0.580684662,E.divaricata,50-80%,192.8634362,98.91231921,93.95111694
